Ybari,NA,NA,NA,NA,NA,-38,21,-3,NA,NA,NA,NA
Matsue,NA,NA,NA,NA,NA,-21,6,2,15,8,7,8
Tottori,NA,NA,NA,NA,NA,-47,20,-20,NA,NA,35,NA
Yatsushiro,NA,NA,NA,NA,NA,-40,-8,NA,NA,NA,NA,NA
Iwakuni,NA,NA,NA,NA,NA,7,NA,10,NA,NA,NA,NA
Imabari,NA,NA,NA,NA,NA,-11,NA,17,NA,NA,NA,NA
Maizuru,NA,NA,NA,NA,NA,-18,23,-14,NA,NA,NA,NA
Aizuwakamatsu,NA,NA,NA,NA,NA,-10,NA,3,NA,NA,NA,NA
Ise,NA,NA,NA,NA,NA,-4,-4,22,20,9,9,NA
Matsusaka,NA,NA,NA,NA,NA,-58,NA,NA,NA,NA,NA,NA
Sakata,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA,NA
Tagawa,NA,NA,NA,NA,NA,NA,28,16,NA,NA,NA,NA
Yonago,NA,NA,NA,NA,NA,NA,-20,-16,NA,NA,NA,NA
Hofu,NA,NA,NA,NA,NA,NA,15,8,NA,NA,NA,NA
Choshi,NA,NA,NA,NA,NA,NA,-11,13,NA,NA,NA,NA
Imari,NA,NA,NA,NA,NA,NA,-14,NA,NA,NA,NA,NA
Tsuyama,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
Yamaguchi,NA,NA,NA,NA,NA,NA,-1,-12,NA,NA,NA,NA
Onomichi,NA,NA,NA,NA,NA,NA,8,3,NA,NA,32,12
Miyakonojo,NA,NA,NA,NA,NA,NA,-48,22,NA,NA,NA,NA
Kanuma,NA,NA,NA,NA,NA,NA,-25,NA,NA,NA,NA,NA
Himi,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA
Tochigi,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA
Uwajima,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA
Yonezawa,NA,NA,NA,NA,NA,NA,NA,-9,NA,43,-4,NA
Nogata,NA,NA,NA,NA,NA,NA,NA,-45,NA,NA,NA,NA
Kanoya,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA
Iizuka,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA
Seto,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA
Kamaishi,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA
Kiry,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA
a1,NA,NA,NA,NA,NA,NA,NA,NA,-14,NA,NA,NA
a2,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a3,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a4,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a5,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a6,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a7,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a8,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a9,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a10,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a11,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a12,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a13,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a14,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a15,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a16,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a17,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a18,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a19,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a20,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a21,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a22,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a23,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a24,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a25,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a26,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a27,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a28,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a29,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a30,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a31,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a32,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a33,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a34,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a35,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
a36,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA
b2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b3,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b6,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b7,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b9,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b11,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b12,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b18,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b19,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b20,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b21,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b22,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b23,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b24,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b25,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b26,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b27,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b28,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b29,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b30,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b31,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b32,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b33,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b34,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b35,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b36,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b37,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
b38,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
Nakatsu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,12
Nanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,12
Nakatsugawa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,12
c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,NA
c2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
d1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
d53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
